,townCode,vilCode,vilName,name,party,tks,tksRate
378,10002010,10002010025,茭白里,朱振東,天一黨,238,0.17668893838158872
379,10002010,10002010025,茭白里,林姿妙,中國國民黨,359,0.26651818856718634
380,10002010,10002010025,茭白里,江聰淵,民主進步黨,192,0.14253897550111358
381,10002010,10002010025,茭白里,許鋐哲,無,267,0.19821826280623608
382,10002010,10002010025,茭白里,陳秋境,無,291,0.21603563474387527
383,10002010,10002010026,北津里,朱振東,天一黨,169,0.17422680412371133
384,10002010,10002010026,北津里,林姿妙,中國國民黨,252,0.2597938144329897
385,10002010,10002010026,北津里,江聰淵,民主進步黨,222,0.2288659793814433
386,10002010,10002010026,北津里,許鋐哲,無,165,0.17010309278350516
387,10002010,10002010026,北津里,陳秋境,無,162,0.1670103092783505
388,10002010,10002010027,梅洲里,朱振東,天一黨,269,0.1566686080372743
389,10002010,10002010027,梅洲里,林姿妙,中國國民黨,359,0.2090856144437973
390,10002010,10002010027,梅洲里,江聰淵,民主進步黨,345,0.20093185789167153
391,10002010,10002010027,梅洲里,許鋐哲,無,333,0.19394292370413513
392,10002010,10002010027,梅洲里,陳秋境,無,411,0.23937099592312172
393,10002010,10002010028,北門里,朱振東,天一黨,78,0.12935323383084577
394,10002010,10002010028,北門里,林姿妙,中國國民黨,155,0.2570480928689884
395,10002010,10002010028,北門里,江聰淵,民主進步黨,69,0.11442786069651742
396,10002010,10002010028,北門里,許鋐哲,無,141,0.23383084577114427
397,10002010,10002010028,北門里,陳秋境,無,160,0.26533996683250416
398,10002010,10002010031,中山里,朱振東,天一黨,50,0.13054830287206268
399,10002010,10002010031,中山里,林姿妙,中國國民黨,113,0.2950391644908616
400,10002010,10002010031,中山里,江聰淵,民主進步黨,82,0.21409921671018275
401,10002010,10002010031,中山里,許鋐哲,無,70,0.18276762402088773
402,10002010,10002010031,中山里,陳秋境,無,68,0.17754569190600522
403,10002010,10002010032,西門里,朱振東,天一黨,205,0.21265560165975103
404,10002010,10002010032,西門里,林姿妙,中國國民黨,168,0.17427385892116182
405,10002010,10002010032,西門里,江聰淵,民主進步黨,225,0.23340248962655602
406,10002010,10002010032,西門里,許鋐哲,無,133,0.13796680497925312
407,10002010,10002010032,西門里,陳秋境,無,233,0.241701244813278
408,10002010,10002010034,南門里,朱振東,天一黨,167,0.14396551724137932
409,10002010,10002010034,南門里,林姿妙,中國國民黨,351,0.30258620689655175
410,10002010,10002010034,南門里,江聰淵,民主進步黨,260,0.22413793103448276
411,10002010,10002010034,南門里,許鋐哲,無,188,0.16206896551724137
412,10002010,10002010034,南門里,陳秋境,無,194,0.16724137931034483
413,10002010,10002010035,負郭里,朱振東,天一黨,354,0.18700475435816163
414,10002010,10002010035,負郭里,林姿妙,中國國民黨,327,0.17274167987321712
415,10002010,10002010035,負郭里,江聰淵,民主進步黨,461,0.24352879027997887
416,10002010,10002010035,負郭里,許鋐哲,無,369,0.1949286846275753
417,10002010,10002010035,負郭里,陳秋境,無,382,0.2017960908610671
418,10002010,10002010036,民族里,朱振東,天一黨,156,0.11386861313868613
419,10002010,10002010036,民族里,林姿妙,中國國民黨,339,0.24744525547445256
420,10002010,10002010036,民族里,江聰淵,民主進步黨,354,0.2583941605839416
421,10002010,10002010036,民族里,許鋐哲,無,244,0.1781021897810219
422,10002010,10002010036,民族里,陳秋境,無,277,0.2021897810218978
423,10002010,10002010037,建軍里,朱振東,天一黨,232,0.1548731642189586
424,10002010,10002010037,建軍里,林姿妙,中國國民黨,391,0.26101468624833113
425,10002010,10002010037,建軍里,江聰淵,民主進步黨,354,0.2363150867823765
426,10002010,10002010037,建軍里,許鋐哲,無,185,0.12349799732977303
427,10002010,10002010037,建軍里,陳秋境,無,336,0.22429906542056074
428,10002010,10002010038,思源里,朱振東,天一黨,342,0.1522707034728406
429,10002010,10002010038,思源里,林姿妙,中國國民黨,398,0.1772039180765806
430,10002010,10002010038,思源里,江聰淵,民主進步黨,442,0.19679430097951914
431,10002010,10002010038,思源里,許鋐哲,無,557,0.24799643811219946
432,10002010,10002010038,思源里,陳秋境,無,507,0.2257346393588602
433,10002010,10002010039,文化里,朱振東,天一黨,342,0.14010651372388366
434,10002010,10002010039,文化里,林姿妙,中國國民黨,415,0.1700122900450635
435,10002010,10002010039,文化里,江聰淵,民主進步黨,547,0.22408848832445719
436,10002010,10002010039,文化里,許鋐哲,無,586,0.24006554690700532
437,10002010,10002010039,文化里,陳秋境,無,551,0.22572716099959034
438,10002010,10002010040,復興里,朱振東,天一黨,316,0.20871862615587847
439,10002010,10002010040,復興里,林姿妙,中國國民黨,312,0.20607661822985468
440,10002010,10002010040,復興里,江聰淵,民主進步黨,353,0.2331571994715984
441,10002010,10002010040,復興里,許鋐哲,無,251,0.16578599735799207
442,10002010,10002010040,復興里,陳秋境,無,282,0.18626155878467635
443,10002010,10002010041,成功里,朱振東,天一黨,330,0.19784172661870503
444,10002010,10002010041,成功里,林姿妙,中國國民黨,385,0.23081534772182255
445,10002010,10002010041,成功里,江聰淵,民主進步黨,342,0.20503597122302158
446,10002010,10002010041,成功里,許鋐哲,無,210,0.12589928057553956
447,10002010,10002010041,成功里,陳秋境,無,401,0.24040767386091128
448,10002010,10002010042,新東里,朱振東,天一黨,331,0.21676489849377864
449,10002010,10002010042,新東里,林姿妙,中國國民黨,382,0.2501637197118533
450,10002010,10002010042,新東里,江聰淵,民主進步黨,298,0.1951538965291421
451,10002010,10002010042,新東里,許鋐哲,無,250,0.16371971185330714
452,10002010,10002010042,新東里,陳秋境,無,266,0.1741977734119188
453,10002010,10002010043,七結里,朱振東,天一黨,384,0.25806451612903225
454,10002010,10002010043,七結里,林姿妙,中國國民黨,234,0.15725806451612903
455,10002010,10002010043,七結里,江聰淵,民主進步黨,350,0.23521505376344087
456,10002010,10002010043,七結里,許鋐哲,無,186,0.125
457,10002010,10002010043,七結里,陳秋境,無,334,0.22446236559139784
458,10002010,10002010044,泰山里,朱振東,天一黨,131,0.13660062565172054
459,10002010,10002010044,泰山里,林姿妙,中國國民黨,253,0.2638164754953076
460,10002010,10002010044,泰山里,江聰淵,民主進步黨,246,0.25651720542231493
461,10002010,10002010044,泰山里,許鋐哲,無,144,0.15015641293013557
462,10002010,10002010044,泰山里,陳秋境,無,185,0.19290928050052136
463,10002010,10002010045,大新里,朱振東,天一黨,129,0.23369565217391305
464,10002010,10002010045,大新里,林姿妙,中國國民黨,89,0.161231884057971
465,10002010,10002010045,大新里,江聰淵,民主進步黨,140,0.2536231884057971
466,10002010,10002010045,大新里,許鋐哲,無,81,0.14673913043478262
467,10002010,10002010045,大新里,陳秋境,無,113,0.20471014492753623
468,10002010,10002010046,中興里,朱振東,天一黨,292,0.16177285318559556
469,10002010,10002010046,中興里,林姿妙,中國國民黨,334,0.1850415512465374
470,10002010,10002010046,中興里,江聰淵,民主進步黨,284,0.15734072022160664
471,10002010,10002010046,中興里,許鋐哲,無,405,0.22437673130193905
472,10002010,10002010046,中興里,陳秋境,無,490,0.27146814404432135
473,10002010,10002010047,擺厘里,朱振東,天一黨,330,0.2127659574468085
474,10002010,10002010047,擺厘里,林姿妙,中國國民黨,209,0.1347517730496454
475,10002010,10002010047,擺厘里,江聰淵,民主進步黨,330,0.2127659574468085
476,10002010,10002010047,擺厘里,許鋐哲,無,263,0.16956802063185042
477,10002010,10002010047,擺厘里,陳秋境,無,419,0.27014829142488717
478,10002020,10002020004,大新里,朱振東,天一黨,95,0.16020236087689713
479,10002020,10002020004,大新里,林姿妙,中國國民黨,183,0.3086003372681282
480,10002020,10002020004,大新里,江聰淵,民主進步黨,87,0.1467116357504216
481,10002020,10002020004,大新里,許鋐哲,無,82,0.13827993254637436
482,10002020,10002020004,大新里,陳秋境,無,146,0.24620573355817876
483,10002020,10002020005,東安里,朱振東,天一黨,312,0.17577464788732394
484,10002020,10002020005,東安里,林姿妙,中國國民黨,395,0.22253521126760564
485,10002020,10002020005,東安里,江聰淵,民主進步黨,468,0.26366197183098594
486,10002020,10002020005,東安里,許鋐哲,無,294,0.1656338028169014
487,10002020,10002020005,東安里,陳秋境,無,306,0.1723943661971831
488,10002020,10002020006,新群里,朱振東,天一黨,184,0.14545454545454545
489,10002020,10002020006,新群里,林姿妙,中國國民黨,257,0.20316205533596837
490,10002020,10002020006,新群里,江聰淵,民主進步黨,313,0.24743083003952568
491,10002020,10002020006,新群里,許鋐哲,無,192,0.15177865612648223
492,10002020,10002020006,新群里,陳秋境,無,319,0.25217391304347825
493,10002020,10002020007,羅莊里,朱振東,天一黨,307,0.1916354556803995
494,10002020,10002020007,羅莊里,林姿妙,中國國民黨,407,0.2540574282147316
495,10002020,10002020007,羅莊里,江聰淵,民主進步黨,206,0.1285892634207241
496,10002020,10002020007,羅莊里,許鋐哲,無,298,0.18601747815230962
497,10002020,10002020007,羅莊里,陳秋境,無,384,0.2397003745318352
498,10002020,10002020008,南昌里,朱振東,天一黨,197,0.14690529455630127
499,10002020,10002020008,南昌里,林姿妙,中國國民黨,331,0.24683072334079045
500,10002020,10002020008,南昌里,江聰淵,民主進步黨,364,0.2714392244593587
501,10002020,10002020008,南昌里,許鋐哲,無,209,0.1558538404175988
502,10002020,10002020008,南昌里,陳秋境,無,240,0.1789709172259508
503,10002020,10002020009,南豪里,朱振東,天一黨,191,0.2087431693989071
504,10002020,10002020009,南豪里,林姿妙,中國國民黨,257,0.28087431693989073
505,10002020,10002020009,南豪里,江聰淵,民主進步黨,131,0.1431693989071038
506,10002020,10002020009,南豪里,許鋐哲,無,161,0.17595628415300546
507,10002020,10002020009,南豪里,陳秋境,無,175,0.1912568306010929
508,10002020,10002020010,成功里,朱振東,天一黨,187,0.2686781609195402
509,10002020,10002020010,成功里,林姿妙,中國國民黨,197,0.28304597701149425
510,10002020,10002020010,成功里,江聰淵,民主進步黨,88,0.12643678160919541
511,10002020,10002020010,成功里,許鋐哲,無,74,0.10632183908045977
512,10002020,10002020010,成功里,陳秋境,無,150,0.21551724137931033
513,10002020,10002020011,仁德里,朱振東,天一黨,54,0.07489597780859916
514,10002020,10002020011,仁德里,林姿妙,中國國民黨,185,0.2565880721220527
515,10002020,10002020011,仁德里,江聰淵,民主進步黨,175,0.24271844660194175
516,10002020,10002020011,仁德里,許鋐哲,無,149,0.20665742024965325
517,10002020,10002020011,仁德里,陳秋境,無,158,0.21914008321775313
518,10002020,10002020016,漢民里,朱振東,天一黨,323,0.15895669291338582
519,10002020,10002020016,漢民里,林姿妙,中國國民黨,568,0.2795275590551181
520,10002020,10002020016,漢民里,江聰淵,民主進步黨,421,0.20718503937007873
521,10002020,10002020016,漢民里,許鋐哲,無,357,0.17568897637795275
522,10002020,10002020016,漢民里,陳秋境,無,363,0.17864173228346455
523,10002020,10002020017,西安里,朱振東,天一黨,222,0.15257731958762888
524,10002020,10002020017,西安里,林姿妙,中國國民黨,379,0.2604810996563574
525,10002020,10002020017,西安里,江聰淵,民主進步黨,348,0.23917525773195877
526,10002020,10002020017,西安里,許鋐哲,無,217,0.14914089347079038
527,10002020,10002020017,西安里,陳秋境,無,289,0.1986254295532646
528,10002020,10002020018,北成里,朱振東,天一黨,464,0.21990521327014217
529,10002020,10002020018,北成里,林姿妙,中國國民黨,507,0.24028436018957347
530,10002020,10002020018,北成里,江聰淵,民主進步黨,330,0.15639810426540285
531,10002020,10002020018,北成里,許鋐哲,無,402,0.190521327014218
532,10002020,10002020018,北成里,陳秋境,無,407,0.1928909952606635
533,10002020,10002020019,賢文里,朱振東,天一黨,376,0.1668145519077196
534,10002020,10002020019,賢文里,林姿妙,中國國民黨,505,0.22404614019520852
535,10002020,10002020019,賢文里,江聰淵,民主進步黨,412,0.18278615794143743
536,10002020,10002020019,賢文里,許鋐哲,無,359,0.1592724046140195
537,10002020,10002020019,賢文里,陳秋境,無,602,0.2670807453416149
538,10002020,10002020020,公正里,朱振東,天一黨,265,0.16358024691358025
539,10002020,10002020020,公正里,林姿妙,中國國民黨,345,0.21296296296296297
540,10002020,10002020020,公正里,江聰淵,民主進步黨,335,0.20679012345679013
541,10002020,10002020020,公正里,許鋐哲,無,271,0.16728395061728396
542,10002020,10002020020,公正里,陳秋境,無,404,0.24938271604938272
543,10002020,10002020021,集祥里,朱振東,天一黨,88,0.14332247557003258
544,10002020,10002020021,集祥里,林姿妙,中國國民黨,172,0.28013029315960913
545,10002020,10002020021,集祥里,江聰淵,民主進步黨,79,0.12866449511400652
546,10002020,10002020021,集祥里,許鋐哲,無,144,0.23452768729641693
547,10002020,10002020021,集祥里,陳秋境,無,131,0.21335504885993486
548,10002020,10002020022,信義里,朱振東,天一黨,363,0.1977124183006536
549,10002020,10002020022,信義里,林姿妙,中國國民黨,348,0.1895424836601307
550,10002020,10002020022,信義里,江聰淵,民主進步黨,461,0.2510893246187364
551,10002020,10002020022,信義里,許鋐哲,無,288,0.1568627450980392
552,10002020,10002020022,信義里,陳秋境,無,376,0.2047930283224401
553,10002020,10002020023,竹林里,朱振東,天一黨,239,0.16258503401360544
554,10002020,10002020023,竹林里,林姿妙,中國國民黨,333,0.22653061224489796
555,10002020,10002020023,竹林里,江聰淵,民主進步黨,447,0.3040816326530612
556,10002020,10002020023,竹林里,許鋐哲,無,197,0.13401360544217686
557,10002020,10002020023,竹林里,陳秋境,無,254,0.1727891156462585
558,10002020,10002020024,仁愛里,朱振東,天一黨,446,0.20724907063197026
559,10002020,10002020024,仁愛里,林姿妙,中國國民黨,393,0.18262081784386616
560,10002020,10002020024,仁愛里,江聰淵,民主進步黨,575,0.26719330855018586
561,10002020,10002020024,仁愛里,許鋐哲,無,330,0.1533457249070632
562,10002020,10002020024,仁愛里,陳秋境,無,408,0.1895910780669145
563,10002020,10002020025,樹林里,朱振東,天一黨,316,0.1501187648456057
564,10002020,10002020025,樹林里,林姿妙,中國國民黨,443,0.21045130641330168
565,10002020,10002020025,樹林里,江聰淵,民主進步黨,551,0.26175771971496437
566,10002020,10002020025,樹林里,許鋐哲,無,364,0.17292161520190025
567,10002020,10002020025,樹林里,陳秋境,無,431,0.20475059382422803
568,10002020,10002020026,國華里,朱振東,天一黨,547,0.20990023023791252
569,10002020,10002020026,國華里,林姿妙,中國國民黨,693,0.2659247889485802
570,10002020,10002020026,國華里,江聰淵,民主進步黨,565,0.2168073676132003
571,10002020,10002020026,國華里,許鋐哲,無,343,0.1316193399846508
