,countyCode,prog,countyName,regionCode,regionName,electionType,candTksInfo,seats,allTowns
30,10005,1.0,苗栗縣,1000504,苗栗縣第4選舉區,縣市議員,"[{'candNo': 1, 'tks': 4358, 'candVictor': '*', 'tksRate': 6.68, 'name': '廖秀紅', 'party': '無黨籍'}, {'candNo': 2, 'tks': 3708, 'candVictor': ' ', 'tksRate': 5.68, 'name': '謝端容', 'party': '台灣民眾黨'}, {'candNo': 3, 'tks': 3659, 'candVictor': ' ', 'tksRate': 5.61, 'name': '鄭秋風', 'party': '國民黨'}, {'candNo': 4, 'tks': 3692, 'candVictor': ' ', 'tksRate': 5.66, 'name': '葉忠倫', 'party': '時代力量'}, {'candNo': 5, 'tks': 3183, 'candVictor': ' ', 'tksRate': 4.88, 'name': '廖英利', 'party': '無黨籍'}, {'candNo': 6, 'tks': 4170, 'candVictor': '*', 'tksRate': 6.39, 'name': '蕭國清', 'party': '無黨籍'}, {'candNo': 7, 'tks': 3756, 'candVictor': ' ', 'tksRate': 5.76, 'name': '陳碧華', 'party': '無黨籍'}, {'candNo': 8, 'tks': 4571, 'candVictor': '*', 'tksRate': 7.01, 'name': '徐明傑', 'party': '無黨籍'}, {'candNo': 9, 'tks': 4668, 'candVictor': '*', 'tksRate': 7.15, 'name': '吳亭亭', 'party': '無黨籍'}, {'candNo': 10, 'tks': 4033, 'candVictor': ' ', 'tksRate': 6.18, 'name': '張佳玲', 'party': '無黨籍'}, {'candNo': 11, 'tks': 4365, 'candVictor': '*', 'tksRate': 6.69, 'name': '林寶珠', 'party': '無黨籍'}, {'candNo': 12, 'tks': 3202, 'candVictor': ' ', 'tksRate': 4.91, 'name': '謝大山', 'party': '無黨籍'}, {'candNo': 13, 'tks': 4409, 'candVictor': '*', 'tksRate': 6.76, 'name': '邱毓興', 'party': '民進黨'}, {'candNo': 14, 'tks': 4192, 'candVictor': '*', 'tksRate': 6.42, 'name': '李文斌', 'party': '無黨籍'}]",9,"['後龍鎮', '造橋鄉', '竹南鎮']"
31,10005,1.0,苗栗縣,1000505,苗栗縣第5選舉區,縣市議員,"[{'candNo': 1, 'tks': 3670, 'candVictor': '*', 'tksRate': 6.59, 'name': '鄭聚然', 'party': '國民黨'}, {'candNo': 2, 'tks': 2854, 'candVictor': ' ', 'tksRate': 5.12, 'name': '李本欽', 'party': '無黨籍'}, {'candNo': 3, 'tks': 2878, 'candVictor': ' ', 'tksRate': 5.17, 'name': '鍾維發', 'party': '無黨籍'}, {'candNo': 4, 'tks': 3213, 'candVictor': ' ', 'tksRate': 5.77, 'name': '劉恭銘', 'party': '無黨籍'}, {'candNo': 5, 'tks': 3970, 'candVictor': '*', 'tksRate': 7.12, 'name': '徐功凡', 'party': '無黨籍'}, {'candNo': 6, 'tks': 2511, 'candVictor': ' ', 'tksRate': 4.51, 'name': '陳詩弦', 'party': '民進黨'}, {'candNo': 7, 'tks': 4236, 'candVictor': '*', 'tksRate': 7.6, 'name': '徐沄臻', 'party': '無黨籍'}, {'candNo': 8, 'tks': 2984, 'candVictor': ' ', 'tksRate': 5.36, 'name': '饒斯淵', 'party': '無黨籍'}, {'candNo': 9, 'tks': 4220, 'candVictor': '*', 'tksRate': 7.57, 'name': '蕭詠萱', 'party': '無黨籍'}, {'candNo': 10, 'tks': 2890, 'candVictor': ' ', 'tksRate': 5.19, 'name': '陳永賢', 'party': '無黨籍'}, {'candNo': 11, 'tks': 3552, 'candVictor': '*', 'tksRate': 6.37, 'name': '黃桂坤', 'party': '無黨籍'}, {'candNo': 12, 'tks': 2345, 'candVictor': ' ', 'tksRate': 4.21, 'name': '温俊勇', 'party': '無黨籍'}, {'candNo': 13, 'tks': 2522, 'candVictor': ' ', 'tksRate': 4.53, 'name': '李貴富', 'party': '民進黨'}, {'candNo': 14, 'tks': 3589, 'candVictor': '*', 'tksRate': 6.44, 'name': '張淑芬', 'party': '國民黨'}, {'candNo': 15, 'tks': 3414, 'candVictor': '*', 'tksRate': 6.13, 'name': '林志學', 'party': '台灣民眾黨'}, {'candNo': 16, 'tks': 3228, 'candVictor': ' ', 'tksRate': 5.79, 'name': '黃聲全', 'party': '無黨籍'}, {'candNo': 17, 'tks': 3645, 'candVictor': '*', 'tksRate': 6.54, 'name': '曾玟學', 'party': '無黨籍'}]",8,"['頭份市', '三灣鄉', '南庄鄉']"
32,10005,1.0,苗栗縣,1000506,苗栗縣第6選舉區,縣市議員,"[{'candNo': 1, 'tks': 6069, 'candVictor': '*', 'tksRate': 31.19, 'name': '陳春暖', 'party': '民進黨'}, {'candNo': 2, 'tks': 5879, 'candVictor': ' ', 'tksRate': 30.21, 'name': '楊恭林', 'party': '無黨籍'}, {'candNo': 3, 'tks': 7510, 'candVictor': '*', 'tksRate': 38.6, 'name': '胡娘妹', 'party': '無黨籍'}]",2,"['大湖鄉', '獅潭鄉', '卓蘭鎮', '泰安鄉']"
33,10007,1.0,彰化縣,1000701,彰化縣第1選舉區,縣市議員,"[{'candNo': 1, 'tks': 8123, 'candVictor': '*', 'tksRate': 5.41, 'name': '洪信獻', 'party': '無黨籍'}, {'candNo': 2, 'tks': 6346, 'candVictor': ' ', 'tksRate': 4.22, 'name': '蔡坤翰', 'party': '無黨籍'}, {'candNo': 3, 'tks': 6639, 'candVictor': '*', 'tksRate': 4.42, 'name': '韓德生', 'party': '國民黨'}, {'candNo': 4, 'tks': 6868, 'candVictor': '*', 'tksRate': 4.57, 'name': '楊子賢', 'party': '民進黨'}, {'candNo': 5, 'tks': 6675, 'candVictor': '*', 'tksRate': 4.44, 'name': '洪柏葳', 'party': '無黨籍'}, {'candNo': 6, 'tks': 5827, 'candVictor': ' ', 'tksRate': 3.88, 'name': '葉永清', 'party': '國民黨'}, {'candNo': 7, 'tks': 7881, 'candVictor': '*', 'tksRate': 5.25, 'name': '曾煥程', 'party': '台灣維新'}, {'candNo': 8, 'tks': 7398, 'candVictor': '*', 'tksRate': 4.92, 'name': '宋玅女', 'party': '無黨籍'}, {'candNo': 9, 'tks': 8113, 'candVictor': '*', 'tksRate': 5.4, 'name': '吳韋達', 'party': '時代力量'}, {'candNo': 10, 'tks': 5609, 'candVictor': ' ', 'tksRate': 3.73, 'name': '黃千宴', 'party': '國民黨'}, {'candNo': 11, 'tks': 6186, 'candVictor': ' ', 'tksRate': 4.12, 'name': '温芝樺', 'party': '國民黨'}, {'candNo': 12, 'tks': 5821, 'candVictor': ' ', 'tksRate': 3.87, 'name': '王孝裕', 'party': '台灣民眾黨'}, {'candNo': 13, 'tks': 7974, 'candVictor': '*', 'tksRate': 5.31, 'name': '辜皇譯', 'party': '民進黨'}, {'candNo': 14, 'tks': 6290, 'candVictor': ' ', 'tksRate': 4.19, 'name': '吳明融', 'party': '無黨籍'}, {'candNo': 15, 'tks': 7414, 'candVictor': '*', 'tksRate': 4.93, 'name': '許雅琳', 'party': '民進黨'}, {'candNo': 16, 'tks': 7406, 'candVictor': '*', 'tksRate': 4.93, 'name': '黃柏瑜', 'party': '民進黨'}, {'candNo': 17, 'tks': 7353, 'candVictor': '*', 'tksRate': 4.89, 'name': '莊陞漢', 'party': '民進黨'}, {'candNo': 18, 'tks': 6035, 'candVictor': ' ', 'tksRate': 4.02, 'name': '陳銌銌', 'party': '無黨籍'}, {'candNo': 19, 'tks': 5731, 'candVictor': ' ', 'tksRate': 3.81, 'name': '李成濟', 'party': '民進黨'}, {'candNo': 20, 'tks': 6625, 'candVictor': '*', 'tksRate': 4.41, 'name': '許原龍', 'party': '國民黨'}, {'candNo': 21, 'tks': 5539, 'candVictor': ' ', 'tksRate': 3.69, 'name': '白玉如', 'party': '國民黨'}, {'candNo': 22, 'tks': 8397, 'candVictor': '*', 'tksRate': 5.59, 'name': '林茂明', 'party': '無黨籍'}]",13,"['彰化市', '花壇鄉', '芬園鄉']"
34,10007,1.0,彰化縣,1000702,彰化縣第2選舉區,縣市議員,"[{'candNo': 1, 'tks': 6908, 'candVictor': ' ', 'tksRate': 7.99, 'name': '葉國雄', 'party': '民進黨'}, {'candNo': 2, 'tks': 7750, 'candVictor': '*', 'tksRate': 8.97, 'name': '鄭敬議', 'party': '台灣民眾黨'}, {'candNo': 3, 'tks': 10090, 'candVictor': '*', 'tksRate': 11.68, 'name': '黃俊源', 'party': '國民黨'}, {'candNo': 4, 'tks': 6799, 'candVictor': ' ', 'tksRate': 7.87, 'name': '郭燕陵', 'party': '無黨籍'}, {'candNo': 5, 'tks': 10149, 'candVictor': '*', 'tksRate': 11.75, 'name': '施佩妤', 'party': '無黨籍'}, {'candNo': 6, 'tks': 7460, 'candVictor': ' ', 'tksRate': 8.63, 'name': '凃淑媚', 'party': '國民黨'}, {'candNo': 7, 'tks': 10096, 'candVictor': '*', 'tksRate': 11.68, 'name': '楊妙月', 'party': '民進黨'}, {'candNo': 8, 'tks': 9360, 'candVictor': '*', 'tksRate': 10.83, 'name': '藍駿宇', 'party': '民進黨'}, {'candNo': 9, 'tks': 8651, 'candVictor': '*', 'tksRate': 10.01, 'name': '楊竣程', 'party': '國民黨'}]",7,"['鹿港鎮', '福興鄉', '秀水鄉']"
35,10007,1.0,彰化縣,1000703,彰化縣第3選舉區,縣市議員,"[{'candNo': 1, 'tks': 8877, 'candVictor': '*', 'tksRate': 13.07, 'name': '林小琪', 'party': '國民黨'}, {'candNo': 2, 'tks': 9842, 'candVictor': '*', 'tksRate': 14.49, 'name': '施嘉華', 'party': '國民黨'}, {'candNo': 3, 'tks': 7881, 'candVictor': '*', 'tksRate': 11.6, 'name': '周君綾', 'party': '民進黨'}, {'candNo': 4, 'tks': 6575, 'candVictor': ' ', 'tksRate': 9.68, 'name': '王國忠', 'party': '民進黨'}, {'candNo': 5, 'tks': 9276, 'candVictor': '*', 'tksRate': 13.65, 'name': '柯振杯', 'party': '國民黨'}, {'candNo': 6, 'tks': 8734, 'candVictor': '*', 'tksRate': 12.85, 'name': '林宗翰', 'party': '無黨籍'}, {'candNo': 7, 'tks': 7657, 'candVictor': ' ', 'tksRate': 11.27, 'name': '蕭文雄', 'party': '無黨籍'}, {'candNo': 8, 'tks': 9102, 'candVictor': '*', 'tksRate': 13.4, 'name': '賴清美', 'party': '民進黨'}]",6,"['和美鎮', '伸港鄉', '線西鄉']"
36,10007,1.0,彰化縣,1000704,彰化縣第4選舉區,縣市議員,"[{'candNo': 1, 'tks': 8555, 'candVictor': '*', 'tksRate': 8.38, 'name': '詹木根', 'party': '無黨籍'}, {'candNo': 2, 'tks': 7298, 'candVictor': ' ', 'tksRate': 7.15, 'name': '吳為杰', 'party': '民進黨'}, {'candNo': 3, 'tks': 7813, 'candVictor': '*', 'tksRate': 7.65, 'name': '賴澤民', 'party': '民進黨'}, {'candNo': 4, 'tks': 6310, 'candVictor': ' ', 'tksRate': 6.18, 'name': '鄭宇焱', 'party': '時代力量'}, {'candNo': 5, 'tks': 6446, 'candVictor': ' ', 'tksRate': 6.31, 'name': '劉惠娟', 'party': '國民黨'}, {'candNo': 6, 'tks': 8542, 'candVictor': '*', 'tksRate': 8.36, 'name': '張錦昆', 'party': '國民黨'}, {'candNo': 7, 'tks': 7471, 'candVictor': '*', 'tksRate': 7.32, 'name': '張欣倩', 'party': '民進黨'}, {'candNo': 8, 'tks': 8517, 'candVictor': '*', 'tksRate': 8.34, 'name': '黃正盛', 'party': '國民黨'}, {'candNo': 9, 'tks': 7423, 'candVictor': ' ', 'tksRate': 7.27, 'name': '張順畝', 'party': '無黨籍'}, {'candNo': 10, 'tks': 8772, 'candVictor': '*', 'tksRate': 8.59, 'name': '詹閔雄', 'party': '台灣維新'}, {'candNo': 11, 'tks': 6981, 'candVictor': ' ', 'tksRate': 6.84, 'name': '曹嘉豪', 'party': '國民黨'}, {'candNo': 12, 'tks': 9682, 'candVictor': '*', 'tksRate': 9.48, 'name': '凃俊任', 'party': '國民黨'}, {'candNo': 13, 'tks': 8319, 'candVictor': '*', 'tksRate': 8.15, 'name': '張雪如', 'party': '台灣民眾黨'}]",8,"['員林市', '大村鄉', '永靖鄉']"
37,10007,1.0,彰化縣,1000705,彰化縣第5選舉區,縣市議員,"[{'candNo': 1, 'tks': 7556, 'candVictor': ' ', 'tksRate': 12.3, 'name': '歐陽蓁珠', 'party': '民進黨'}, {'candNo': 2, 'tks': 7575, 'candVictor': '*', 'tksRate': 12.33, 'name': '洪本成', 'party': '國民黨'}, {'candNo': 3, 'tks': 6230, 'candVictor': ' ', 'tksRate': 10.14, 'name': '張春洋', 'party': '無黨籍'}, {'candNo': 4, 'tks': 7069, 'candVictor': ' ', 'tksRate': 11.51, 'name': '陳玉姫', 'party': '國民黨'}, {'candNo': 5, 'tks': 8147, 'candVictor': '*', 'tksRate': 13.27, 'name': '陳清峰', 'party': '無黨籍'}, {'candNo': 6, 'tks': 7582, 'candVictor': '*', 'tksRate': 12.35, 'name': '陳重嘉', 'party': '台灣民眾黨'}, {'candNo': 7, 'tks': 8697, 'candVictor': '*', 'tksRate': 14.16, 'name': '劉珊伶', 'party': '民進黨'}]",5,"['溪湖鎮', '埔鹽鄉', '埔心鄉']"
38,10007,1.0,彰化縣,1000706,彰化縣第6選舉區,縣市議員,"[{'candNo': 1, 'tks': 7991, 'candVictor': '*', 'tksRate': 15.34, 'name': '許書維', 'party': '民進黨'}, {'candNo': 2, 'tks': 7762, 'candVictor': '-', 'tksRate': 14.9, 'name': '詹琬惠', 'party': '民進黨'}, {'candNo': 3, 'tks': 6015, 'candVictor': ' ', 'tksRate': 11.55, 'name': '蕭妤亘', 'party': '國民黨'}, {'candNo': 4, 'tks': 6264, 'candVictor': ' ', 'tksRate': 12.02, 'name': '劉景滄', 'party': '無黨籍'}, {'candNo': 5, 'tks': 8583, 'candVictor': '*', 'tksRate': 16.48, 'name': '張諄萬', 'party': '無黨籍'}, {'candNo': 6, 'tks': 7546, 'candVictor': '!', 'tksRate': 14.49, 'name': '鄭俊雄', 'party': '國民黨'}, {'candNo': 7, 'tks': 7933, 'candVictor': '*', 'tksRate': 15.23, 'name': '宋鴻鈞', 'party': '無黨籍'}]",4,"['田中鎮', '社頭鄉', '二水鄉']"
39,10007,1.0,彰化縣,1000707,彰化縣第7選舉區,縣市議員,"[{'candNo': 1, 'tks': 9150, 'candVictor': '*', 'tksRate': 15.17, 'name': '陳亞楠', 'party': '無黨籍'}, {'candNo': 2, 'tks': 9849, 'candVictor': '*', 'tksRate': 16.33, 'name': '江熊一楓', 'party': '民進黨'}, {'candNo': 3, 'tks': 10107, 'candVictor': '*', 'tksRate': 16.76, 'name': '吳錦潭', 'party': '無黨籍'}, {'candNo': 4, 'tks': 6474, 'candVictor': ' ', 'tksRate': 10.74, 'name': '黃盛祿', 'party': '無黨籍'}, {'candNo': 5, 'tks': 7129, 'candVictor': ' ', 'tksRate': 11.82, 'name': '劉淑芳', 'party': '國民黨'}, {'candNo': 6, 'tks': 8860, 'candVictor': '*', 'tksRate': 14.69, 'name': '李俊諭', 'party': '民進黨'}, {'candNo': 7, 'tks': 8732, 'candVictor': '*', 'tksRate': 14.48, 'name': '謝典林', 'party': '國民黨'}]",5,"['北斗鎮', '田尾鄉', '埤頭鄉', '溪州鄉']"
40,10007,1.0,彰化縣,1000708,彰化縣第8選舉區,縣市議員,"[{'candNo': 1, 'tks': 6166, 'candVictor': ' ', 'tksRate': 10.63, 'name': '陳一惇', 'party': '國民黨'}, {'candNo': 2, 'tks': 7289, 'candVictor': '*', 'tksRate': 12.57, 'name': '張國棟', 'party': '國民黨'}, {'candNo': 3, 'tks': 5481, 'candVictor': ' ', 'tksRate': 9.45, 'name': '洪騰明', 'party': '民進黨'}, {'candNo': 4, 'tks': 5006, 'candVictor': ' ', 'tksRate': 8.63, 'name': '蔡家豪', 'party': '無黨籍'}, {'candNo': 5, 'tks': 4430, 'candVictor': ' ', 'tksRate': 7.64, 'name': '吳淑娟', 'party': '無黨籍'}, {'candNo': 6, 'tks': 7668, 'candVictor': '*', 'tksRate': 13.22, 'name': '洪子超', 'party': '民進黨'}, {'candNo': 7, 'tks': 7831, 'candVictor': '*', 'tksRate': 13.5, 'name': '謝淑如', 'party': '國民黨'}]",5,"['二林鎮', '大城鄉', '芳苑鄉', '竹塘鄉']"
41,10008,1.0,南投縣,1000801,南投縣第1選舉區,縣市議員,"[{'candNo': 1, 'tks': 3510, 'candVictor': ' ', 'tksRate': 5.28, 'name': '洪志杰', 'party': '無黨籍'}, {'candNo': 2, 'tks': 3545, 'candVictor': ' ', 'tksRate': 5.33, 'name': '楊玉秀', 'party': '民進黨'}, {'candNo': 3, 'tks': 4496, 'candVictor': '*', 'tksRate': 6.77, 'name': '史祝賢', 'party': '無黨籍'}, {'candNo': 4, 'tks': 5111, 'candVictor': '*', 'tksRate': 7.69, 'name': '林儒暘', 'party': '國民黨'}, {'candNo': 5, 'tks': 3556, 'candVictor': ' ', 'tksRate': 5.35, 'name': '張秀枝', 'party': '無黨籍'}, {'candNo': 6, 'tks': 4276, 'candVictor': '*', 'tksRate': 6.43, 'name': '曾琮愷', 'party': '民進黨'}, {'candNo': 7, 'tks': 3591, 'candVictor': ' ', 'tksRate': 5.4, 'name': '曾振炎', 'party': '無黨籍'}, {'candNo': 8, 'tks': 4072, 'candVictor': '*', 'tksRate': 6.13, 'name': '張錫淵', 'party': '無黨籍'}, {'candNo': 9, 'tks': 3904, 'candVictor': '*', 'tksRate': 5.87, 'name': '宋懷琳', 'party': '國民黨'}, {'candNo': 10, 'tks': 3673, 'candVictor': ' ', 'tksRate': 5.53, 'name': '吳棋楠', 'party': '民進黨'}, {'candNo': 11, 'tks': 4908, 'candVictor': '*', 'tksRate': 7.39, 'name': '王鵬霖', 'party': '無黨籍'}, {'candNo': 12, 'tks': 4656, 'candVictor': '*', 'tksRate': 7.01, 'name': '簡千翔', 'party': '台灣民眾黨'}, {'candNo': 13, 'tks': 5046, 'candVictor': '*', 'tksRate': 7.59, 'name': '賴世皎', 'party': '無黨籍'}, {'candNo': 14, 'tks': 3900, 'candVictor': ' ', 'tksRate': 5.87, 'name': '蔡宗智', 'party': '無黨籍'}, {'candNo': 15, 'tks': 4142, 'candVictor': '*', 'tksRate': 6.23, 'name': '史雪燕', 'party': '國民黨'}, {'candNo': 16, 'tks': 4070, 'candVictor': '*', 'tksRate': 6.12, 'name': '張婉慈', 'party': '無黨籍'}]",10,"['南投市', '名間鄉']"
42,10008,1.0,南投縣,1000802,南投縣第2選舉區,縣市議員,"[{'candNo': 1, 'tks': 5087, 'candVictor': '*', 'tksRate': 9.18, 'name': '廖明川', 'party': '無黨籍'}, {'candNo': 2, 'tks': 5491, 'candVictor': '*', 'tksRate': 9.91, 'name': '簡峻庭', 'party': '無黨籍'}, {'candNo': 3, 'tks': 4432, 'candVictor': ' ', 'tksRate': 8.0, 'name': '邱淑君', 'party': '無黨籍'}, {'candNo': 4, 'tks': 5656, 'candVictor': '*', 'tksRate': 10.21, 'name': '蔡銘軒', 'party': '民進黨'}, {'candNo': 5, 'tks': 3446, 'candVictor': ' ', 'tksRate': 6.22, 'name': '阮惠心', 'party': '台灣新住民黨'}, {'candNo': 6, 'tks': 4480, 'candVictor': '*', 'tksRate': 8.08, 'name': '李帛璋', 'party': '民進黨'}, {'candNo': 7, 'tks': 3682, 'candVictor': ' ', 'tksRate': 6.64, 'name': '唐曉棻', 'party': '國民黨'}, {'candNo': 8, 'tks': 5499, 'candVictor': '*', 'tksRate': 9.92, 'name': '林友友', 'party': '無黨籍'}, {'candNo': 9, 'tks': 4846, 'candVictor': '*', 'tksRate': 8.75, 'name': '莊士傑', 'party': '無黨籍'}, {'candNo': 10, 'tks': 4616, 'candVictor': '*', 'tksRate': 8.33, 'name': '簡賜勝', 'party': '無黨籍'}, {'candNo': 11, 'tks': 3500, 'candVictor': ' ', 'tksRate': 6.32, 'name': '李洲忠', 'party': '國民黨'}, {'candNo': 12, 'tks': 4679, 'candVictor': '*', 'tksRate': 8.44, 'name': '廖梓佑', 'party': '民進黨'}]",8,"['草屯鎮', '中寮鄉']"
43,10008,1.0,南投縣,1000803,南投縣第3選舉區,縣市議員,"[{'candNo': 1, 'tks': 4443, 'candVictor': '!', 'tksRate': 15.64, 'name': '李天慧', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 5107, 'candVictor': '*', 'tksRate': 17.97, 'name': '陳淑惠', 'party': '國民黨'}, {'candNo': 3, 'tks': 5124, 'candVictor': '*', 'tksRate': 18.03, 'name': '謝明謀', 'party': '國民黨'}, {'candNo': 4, 'tks': 4602, 'candVictor': '-', 'tksRate': 16.2, 'name': '王秋淑', 'party': '民進黨'}, {'candNo': 5, 'tks': 4703, 'candVictor': '*', 'tksRate': 16.55, 'name': '黃春麟', 'party': '無黨籍'}, {'candNo': 6, 'tks': 4433, 'candVictor': ' ', 'tksRate': 15.6, 'name': '陳奎合', 'party': '國民黨'}]",4,"['集集鎮', '水里鄉', '魚池鄉', '信義鄉']"
44,10008,1.0,南投縣,1000804,南投縣第4選舉區,縣市議員,"[{'candNo': 1, 'tks': 3393, 'candVictor': ' ', 'tksRate': 8.97, 'name': '何勝豐', 'party': '無黨籍'}, {'candNo': 2, 'tks': 3762, 'candVictor': ' ', 'tksRate': 9.95, 'name': '陳玉鈴', 'party': '民進黨'}, {'candNo': 3, 'tks': 3690, 'candVictor': ' ', 'tksRate': 9.76, 'name': '游顥', 'party': '國民黨'}, {'candNo': 4, 'tks': 3856, 'candVictor': ' ', 'tksRate': 10.19, 'name': '吳瑞芳', 'party': '無黨籍'}, {'candNo': 5, 'tks': 5354, 'candVictor': '*', 'tksRate': 14.16, 'name': '蔡孟娥', 'party': '無黨籍'}, {'candNo': 6, 'tks': 4897, 'candVictor': '*', 'tksRate': 12.95, 'name': '黃東灝', 'party': '國民黨'}, {'candNo': 7, 'tks': 3920, 'candVictor': '*', 'tksRate': 10.36, 'name': '李廣演', 'party': '無黨籍'}]",5,"['竹山鎮', '鹿谷鄉']"
45,10008,1.0,南投縣,1000805,南投縣第5選舉區,縣市議員,"[{'candNo': 1, 'tks': 5924, 'candVictor': '*', 'tksRate': 11.36, 'name': '蘇昱誠', 'party': '民進黨'}, {'candNo': 2, 'tks': 4211, 'candVictor': ' ', 'tksRate': 8.07, 'name': '葉仁創', 'party': '民進黨'}, {'candNo': 3, 'tks': 5176, 'candVictor': '*', 'tksRate': 9.92, 'name': '潘一全', 'party': '國民黨'}, {'candNo': 4, 'tks': 5862, 'candVictor': '*', 'tksRate': 11.24, 'name': '王彩雲', 'party': '國民黨'}, {'candNo': 5, 'tks': 6038, 'candVictor': '*', 'tksRate': 11.58, 'name': '黃世芳', 'party': '國民黨'}, {'candNo': 6, 'tks': 5303, 'candVictor': '*', 'tksRate': 10.17, 'name': '林芳伃', 'party': '國民黨'}, {'candNo': 7, 'tks': 5943, 'candVictor': '*', 'tksRate': 11.4, 'name': '戴世詮', 'party': '無黨籍'}, {'candNo': 8, 'tks': 4245, 'candVictor': ' ', 'tksRate': 8.14, 'name': '吳國昌', 'party': '無黨籍'}, {'candNo': 9, 'tks': 4298, 'candVictor': ' ', 'tksRate': 8.24, 'name': '陳宜君', 'party': '民進黨'}, {'candNo': 10, 'tks': 5152, 'candVictor': '*', 'tksRate': 9.88, 'name': '陳淯程', 'party': '無黨籍'}]",7,"['埔里鎮', '國姓鄉', '仁愛鄉']"
46,10009,1.0,雲林縣,1000901,雲林縣第1選舉區,縣市議員,"[{'candNo': 1, 'tks': 5909, 'candVictor': '*', 'tksRate': 6.61, 'name': '曾博鴻', 'party': '民進黨'}, {'candNo': 2, 'tks': 5617, 'candVictor': '*', 'tksRate': 6.29, 'name': '鍾明馨', 'party': '無黨籍'}, {'candNo': 3, 'tks': 5251, 'candVictor': '*', 'tksRate': 5.88, 'name': '呂宜臻', 'party': '無黨籍'}, {'candNo': 4, 'tks': 5998, 'candVictor': '*', 'tksRate': 6.71, 'name': '黃英學', 'party': '無黨籍'}, {'candNo': 5, 'tks': 5589, 'candVictor': '*', 'tksRate': 6.26, 'name': '黃勝志', 'party': '國民黨'}, {'candNo': 6, 'tks': 5033, 'candVictor': ' ', 'tksRate': 5.63, 'name': '陳芳盈', 'party': '無黨籍'}, {'candNo': 7, 'tks': 3961, 'candVictor': ' ', 'tksRate': 4.43, 'name': '張維崢', 'party': '民進黨'}, {'candNo': 8, 'tks': 5745, 'candVictor': '*', 'tksRate': 6.43, 'name': '鄭自勤', 'party': '無黨籍'}, {'candNo': 9, 'tks': 5148, 'candVictor': ' ', 'tksRate': 5.76, 'name': '賴淑娞', 'party': '國民黨'}, {'candNo': 10, 'tks': 5360, 'candVictor': '*', 'tksRate': 6.0, 'name': '廖郁賢', 'party': '無黨籍'}, {'candNo': 11, 'tks': 4761, 'candVictor': ' ', 'tksRate': 5.33, 'name': '周秀月', 'party': '民進黨'}, {'candNo': 12, 'tks': 5103, 'candVictor': ' ', 'tksRate': 5.71, 'name': '林岳璋', 'party': '無黨籍'}, {'candNo': 13, 'tks': 6432, 'candVictor': '*', 'tksRate': 7.2, 'name': '張光儀', 'party': '無黨籍'}, {'candNo': 14, 'tks': 6051, 'candVictor': '*', 'tksRate': 6.77, 'name': '林聖智', 'party': '無黨籍'}, {'candNo': 15, 'tks': 3774, 'candVictor': ' ', 'tksRate': 4.22, 'name': '江文登', 'party': '民進黨'}, {'candNo': 16, 'tks': 4429, 'candVictor': ' ', 'tksRate': 4.96, 'name': '林靖冠', 'party': '台灣民眾黨'}, {'candNo': 17, 'tks': 5178, 'candVictor': '*', 'tksRate': 5.8, 'name': '陳永修', 'party': '國民黨'}]",10,"['斗六市', '莿桐鄉', '林內鄉']"
47,10009,1.0,雲林縣,1000902,雲林縣第2選舉區,縣市議員,"[{'candNo': 1, 'tks': 4438, 'candVictor': ' ', 'tksRate': 8.74, 'name': '吳滄得', 'party': '民進黨'}, {'candNo': 2, 'tks': 5528, 'candVictor': '*', 'tksRate': 10.89, 'name': '賴明源', 'party': '無黨籍'}, {'candNo': 3, 'tks': 4758, 'candVictor': ' ', 'tksRate': 9.37, 'name': '王秋足', 'party': '國民黨'}, {'candNo': 4, 'tks': 5614, 'candVictor': '*', 'tksRate': 11.05, 'name': '簡慈坊', 'party': '無黨籍'}, {'candNo': 5, 'tks': 4518, 'candVictor': ' ', 'tksRate': 8.9, 'name': '沈銘恭', 'party': '無黨籍'}, {'candNo': 6, 'tks': 5396, 'candVictor': '*', 'tksRate': 10.63, 'name': '陳志榮', 'party': '無黨籍'}, {'candNo': 7, 'tks': 4922, 'candVictor': '*', 'tksRate': 9.69, 'name': '蔡東富', 'party': '無黨籍'}, {'candNo': 8, 'tks': 5743, 'candVictor': '*', 'tksRate': 11.31, 'name': '吳錦凉', 'party': '無黨籍'}, {'candNo': 9, 'tks': 5166, 'candVictor': '*', 'tksRate': 10.17, 'name': '張庭綺', 'party': '民進黨'}, {'candNo': 10, 'tks': 4702, 'candVictor': ' ', 'tksRate': 9.26, 'name': '陳世彬', 'party': '無黨籍'}]",6,"['斗南鎮', '古坑鄉', '大埤鄉']"
